75,SOC,6951,1,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
76,SOC,6951,2,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"MIELANTS, E.",1038
77,SOC,6951,3,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"KENTOR, J. D.",1038
78,SOC,6977,1,Thesis Research,1.0 - 9.0,Thesis Research-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
79,SOC,6988,1,Independent Study,3,Fac Consult-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
80,SOC,7150,1,Independent Study,3,Research Internship,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
81,SOC,7950,1,Independent Study,1.0 - 3.0,Indiv Research-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
82,SOC,7951,1,Independent Study,1.0 - 3.0,Directed Reading-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
83,SOC,7977,1,Thesis Research,1.0 - 9.0,Dissert Research-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
84,SOC,7988,1,Independent Study,3,Fac Consultation-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
85,SOC,7999,1,Continuing Registration,0,Continuing Registration,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1038
2,SOC,338,10,Lecture,0,Race/Ethnicity/Cls/Gender,T,06:00 PM-08:45 PM,BEH S 102,AOCE,"DOWNEY, D. J.",1044
4,SOC,343,70,Lecture,0,Soc of Marriage and Fam,M,06:00 PM-08:45 PM,SANDY .,AOCE,"KOSTUCHENKO, O. A.",1044
6,SOC,350,70,Lecture,0,Deviant Beh/Soc Control,H,06:00 PM-08:30 PM,SANDY .,AOCE,"TYLER, D.",1044
8,SOC,351,10,Lecture,0,Criminology,H,06:00 PM-08:45 PM,BEH S 102,AOCE,"HOSSAIN, I.",1044
10,SOC,354,10,Lecture,0,Criminal Courts & Corrections,H,06:00 PM-08:45 PM,BEH S 115,AOCE,"BENCH, L. L.",1044
12,SOC,396,10,Lecture,0,White Collar Crime,W,06:00 PM-08:45 PM,BEH S 110,AOCE,"HINES, M. E.",1044
14,SOC,1010,1,Lecture,3,Intro To Sociology,"M,W,F",08:35 AM-09:25 AM,S BEH AUD .,BF,"LUND, D. A.",1044
15,SOC,1010,2,Lecture,3,Intro To Sociology,"M,W,F",12:55 PM-01:45 PM,SW 134,BF,"RIGBY, B. D.",1044
16,SOC,1010,3,Lecture,3,Intro To Sociology,"T,H",07:30 AM-08:50 AM,BEH S 116,BF,"RIGBY, B. D.",1044
17,SOC,1010,10,Lecture,3,Intro To Sociology,M,06:00 PM-08:45 PM,BEH S 102,BF,"NORDMEYER, K. K.",1044
19,SOC,1020,70,Lecture,3,Social Problems,T,06:00 PM-08:45 PM,SANDY .,BF,"PAGE, F. J.",1044
20,SOC,3020,1,Lecture,3,Social Psychology,"T,H",07:30 AM-08:50 AM,BEH S 110,,"WILLIGAN, J. D.",1044
21,SOC,3020,2,Lecture,3,Social Psychology,"T,H",10:45 AM-12:05 PM,BEH S 102,,"WILLIGAN, J. D.",1044
22,SOC,3030,1,Lecture,3,Social Structure,"M,W,F",08:35 AM-09:25 AM,BEH S 115,,"JANG, Y. S.",1044
23,SOC,3030,10,Lecture,3,Social Structure,W,06:00 PM-08:45 PM,BEH S 115,,"RIGBY, B. D.",1044
24,SOC,3111,1,Lecture,3,Research Methods,"T,H",10:45 AM-12:05 PM,BEH S 115,,"DOWNEY, D. J.",1044
27,SOC,3111,70,Lecture,3,Research Methods,H,06:00 PM-08:45 PM,SANDY .,,"ALLEN, T. D.",1044
28,SOC,3112,1,Lecture,4,Social Statistics,"M,W,F",08:35 AM-09:25 AM,BEH S 113,QBQI,"KENTOR, J. D.",1044
30,SOC,3112,2,Lecture,4,Social Statistics,"M,W,F",09:40 AM-10:30 AM,BEH S 102,QBQI,"KENTOR, J. D.",1044
32,SOC,3112,3,Lecture,4,Social Statistics,"T,H",09:10 AM-10:30 AM,BEH S 108,QBQI,"FU, V.",1044
34,SOC,3112,4,Lecture,4,Social Statistics,"T,H",12:25 PM-01:45 PM,BEH S 107,QBQI,"KUO, W. H.",1044
36,SOC,3140,1,Lecture,3,Social Theory,"M,W,F",12:55 PM-01:45 PM,BEH S 115,,"GOODMAN, M. N.",1044
37,SOC,3140,2,Lecture,3,Social Theory,"T,H",09:10 AM-10:30 AM,BEH S 102,,"MIELANTS, E.",1044
38,SOC,3140,70,Lecture,3,Social Theory,W,06:00 PM-08:45 PM,SANDY .,,"PAGE, F. J.",1044
39,SOC,3200,1,Workshop,4,Diversity Service Learning,H,02:00 PM-03:20 PM,BEH S 102,DV SL,"WILLIGAN, J. D.",1044
40,SOC,3337,1,Lecture,3,Sociology Of Gender,"M,W,F",08:35 AM-09:25 AM,BEH S 116,DVBF,"GOODMAN, M. N.",1044
42,SOC,3337,2,Lecture,3,Sociology Of Gender,"M,W,F",10:45 AM-11:35 AM,BEH S 114,DVBF,"GOODMAN, M. N.",1044
44,SOC,3365,1,Lecture,3,Ethnic Minorities Amer,"T,H",12:25 PM-01:45 PM,BEH S 102,DVBF,"FU, V.",1044
45,SOC,3380,10,Lecture,3,Race/Ethncty/Cls/Gender,T,06:00 PM-08:45 PM,BEH S 102,DV,"DOWNEY, D. J.",1044
47,SOC,3431,1,Lecture,3,Social Change,"M,W,F",11:50 AM-12:40 PM,BEH S 102,,"KOSTUCHENKO, O. A.",1044
48,SOC,3433,1,Lecture,3,Formal Organizations,"M,W,F",10:45 AM-11:35 AM,BEH S 110,,"JANG, Y. S.",1044
49,SOC,3435,1,Lecture,3,Soc Of Econ Development,"T,H",09:10 AM-10:30 AM,BEH S 105,,"KUO, W. H.",1044
51,SOC,3438,1,Lecture,3,Soc of Marriage & Fam,"M,W,F",09:40 AM-10:30 AM,BEH S 114,,"KOSTUCHENKO, O. A.",1044
54,SOC,3438,70,Lecture,3,Soc of Marriage & Fam,M,06:00 PM-08:45 PM,SANDY .,,"KOSTUCHENKO, O. A.",1044
56,SOC,3450,1,Lecture,3,Population & Society,"T,H",07:30 AM-08:50 AM,BEH S 115,QBQI,"BEAN, L. L.",1044
57,SOC,3471,10,Lecture,3,Soc Of Health,T,06:00 PM-08:45 PM,BEH S 115,,"INKLEY, M.",1044
58,SOC,3473,1,Lecture,3,Social Epidemiology,"T,H",12:25 PM-01:45 PM,BEH S 114,QBQI,"WEN, M.",1044
59,SOC,3560,70,Lecture,3,Deviant Beh/Soc Control,H,06:00 PM-08:30 PM,SANDY .,,"TYLER, D.",1044
61,SOC,3561,1,Lecture,3,Criminology,"M,W,F",12:55 PM-01:45 PM,BEH S 102,,"MELTON, H. C.",1044
62,SOC,3561,10,Lecture,3,Criminology,H,06:00 PM-08:45 PM,BEH S 102,,"HOSSAIN, I.",1044
64,SOC,3562,1,Lecture,3,Juvenile Delinquency,"M,W,F",09:40 AM-10:30 AM,BEH S 112,,"MARTINEZ, T. A.",1044
66,SOC,3563,20,Lecture,3,Policing in U.S. Society,T,06:00 PM-08:45 PM,BOUNTIFUL .,,"KEARIN, T.",1044
67,SOC,3564,10,Lecture,3,Criminal Courts & Corrections,H,06:00 PM-08:45 PM,BEH S 115,,"BENCH, L. L.",1044
69,SOC,3565,1,Lecture,3,Women and Crime,"M,W,F",10:45 AM-11:35 AM,BEH S 102,,"MELTON, H. C.",1044
70,SOC,3593,1,Independent Study,1.0 - 3.0,Criminology Internship,TBA,TBA,TBA,,"BENCH, L. L.",1044
71,SOC,3950,1,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
72,SOC,3951,1,Independent Study,1.0 - 3.0,Directed Reading,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
73,SOC,3952,1,Independent Study,1.0 - 3.0,Individual Internships,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
74,SOC,3965,10,Lecture,3,White Collar Crime,W,06:00 PM-08:45 PM,BEH S 110,,"HINES, M. E.",1044
79,SOC,5965,1,Lecture,3,Soc of Econ Development,"T,H",09:10 AM-10:30 AM,BEH S 105,,"KUO, W. H.",1044
81,SOC,6110,1,Seminar,3,Methods of Social Research,W,02:00 PM-05:00 PM,BEH S 420,,"TIMBERLAKE, M. F.",1044
82,SOC,6950,1,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
83,SOC,6951,1,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
84,SOC,6951,2,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"MIELANTS, E.",1044
85,SOC,6965,1,Seminar,3,Soc of Econ Development,"T,H",09:10 AM-10:30 AM,BEH S 105,,"KUO, W. H.",1044
87,SOC,6977,1,Thesis Research,1.0 - 9.0,Thesis Research-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
88,SOC,6988,1,Independent Study,3,Fac Consult-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
89,SOC,7050,1,Seminar,3,Sem-Contemp Soc Theory,H,02:00 PM-05:00 PM,BEH S 420,,"MIELANTS, E.",1044
90,SOC,7950,1,Independent Study,1.0 - 3.0,Indiv Research-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
91,SOC,7951,1,Independent Study,1.0 - 3.0,Directed Reading-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
92,SOC,7977,1,Thesis Research,1.0 - 9.0,Dissert Research-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
93,SOC,7988,1,Independent Study,3,Fac Consultation-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
94,SOC,7999,1,Continuing Registration,0,Continuing Registration,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1044
2,SOC,101,10,Lecture,0,Introduction to Sociology,T,06:00 PM-08:45 PM,BEH S 110,AOCE,"NORDMEYER, K. K.",1048
4,SOC,101,20,Lecture,0,Introduction to Sociology,H,06:00 PM-08:45 PM,BOUNTIFUL .,AOCE,"KEARIN, T.",1048
6,SOC,101,70,Lecture,0,Introduction to Sociology,W,06:00 PM-08:45 PM,SANDY 121,AOCE,"TYLER, D.",1048
8,SOC,102,10,Lecture,0,Current Soc Prblms in America,T,06:00 PM-08:45 PM,BEH S 102,AOCE,"PAGE, F. J.",1048
10,SOC,302,20,Lecture,0,Social Psychology,W,06:00 PM-08:45 PM,BOUNTIFUL .,AOCE,"HOSSAIN, S.",1048
12,SOC,303,20,Lecture,0,Social Structure,T,06:00 PM-08:45 PM,BOUNTIFUL .,AOCE,"KOSTUCHENKO, O. A.",1048
14,SOC,337,1,Lecture,0,Sociology of Gender,"M,W,F",08:35 AM-09:25 AM,BEH S 110,AOCE,"GOODMAN, M. N.",1048
16,SOC,338,70,Lecture,0,Race/Ethnicity/Cls/Gender,T,06:00 PM-08:45 PM,SANDY 119,AOCE,"TYLER, D.",1048
18,SOC,348,1,Lecture,0,Soc of Marriage & Family,"M,W,F",11:50 AM-12:40 PM,BEH S 112,AOCE,"KOSTUCHENKO, O. A.",1048
20,SOC,355,1,Lecture,0,Women and Crime,"T,H",02:00 PM-03:20 PM,BEH S 115,AOCE,"MELTON, H. C.",1048
22,SOC,361,70,Lecture,0,Criminology,H,06:00 PM-08:45 PM,SANDY 119,AOCE,"HOSSAIN, I.",1048
26,SOC,396,10,Lecture,0,Special Topics,W,06:00 PM-08:45 PM,BEH S 114,AOCE,"HINES, M. E.",1048
28,SOC,1010,1,Lecture,3,Intro To Sociology,"M,W,F",08:35 AM-09:25 AM,S BEH AUD .,BF,"DOWNEY, D. J.",1048
29,SOC,1010,2,Lecture,3,Intro To Sociology,"M,W,F",12:55 PM-01:45 PM,SW 134,BF,"PAGE, F. J.",1048
30,SOC,1010,3,Lecture,3,Intro To Sociology,"T,H",07:30 AM-08:50 AM,BEH S 115,BF,"RIGBY, B. D.",1048
34,SOC,1010,10,Lecture,3,Intro To Sociology,T,06:00 PM-08:45 PM,BEH S 110,BF,"NORDMEYER, K. K.",1048
36,SOC,1010,20,Lecture,3,Intro To Sociology,H,06:00 PM-08:45 PM,BOUNTIFUL .,BF,"KEARIN, T.",1048
38,SOC,1010,70,Lecture,3,Intro To Sociology,W,06:00 PM-08:45 PM,SANDY 121,BF,"TYLER, D.",1048
40,SOC,1020,1,Lecture,3,Social Problems,"M,W,F",09:40 AM-10:30 AM,BEH S 102,BF,"PAGE, F. J.",1048
41,SOC,1020,2,Lecture,3,Social Problems,"T,H",02:00 PM-03:20 PM,BEH S 110,BF,"WILLIGAN, J. D.",1048
42,SOC,1020,10,Lecture,3,Social Problems,T,06:00 PM-08:45 PM,BEH S 102,BF,"PAGE, F. J.",1048
44,SOC,3020,1,Lecture,3,Social Psychology,"T,H",07:30 AM-08:50 AM,BEH S 102,,"WILLIGAN, J. D.",1048
45,SOC,3020,2,Lecture,3,Social Psychology,"T,H",10:45 AM-12:05 PM,BEH S 102,,"WILLIGAN, J. D.",1048
46,SOC,3020,20,Lecture,3,Social Psychology,W,06:00 PM-08:45 PM,BOUNTIFUL .,,"HOSSAIN, S.",1048
48,SOC,3030,1,Lecture,3,Social Structure,"M,W,F",08:35 AM-09:25 AM,BEH S 115,,"RIGBY, B. D.",1048
49,SOC,3030,2,Lecture,3,Social Structure,"M,W,F",12:55 PM-01:45 PM,BEH S 102,,"MIELANTS, E.",1048
50,SOC,3030,20,Lecture,3,Social Structure,T,06:00 PM-08:45 PM,BOUNTIFUL .,,"KOSTUCHENKO, O. A.",1048
52,SOC,3111,1,Lecture,3,Research Methods,"M,W,F",08:35 AM-09:25 AM,BEH S 114,,"UTZ, R. L.",1048
53,SOC,3111,2,Lecture,3,Research Methods,"T,H",02:00 PM-03:20 PM,BEH S 109,,"GOODMAN, M. N.",1048
54,SOC,3111,20,Lecture,3,Research Methods,H,06:00 PM-08:45 PM,BOUNTIFUL .,,"GOODMAN, M. N.",1048
55,SOC,3111,70,Lecture,3,Research Methods,T,06:00 PM-08:45 PM,SANDY 122,,"INKLEY, M.",1048
56,SOC,3112,1,Lecture,4,Social Statistics,"M,W,F",09:40 AM-10:30 AM,BEH S 106,QBQI,"FU, V.",1048
60,SOC,3112,2,Lecture,4,Social Statistics,"T,H",09:10 AM-10:30 AM,BEH S 102,QBQI,"KENTOR, J. D.",1048
62,SOC,3112,3,Lecture,4,Social Statistics,"M,W,F",10:45 AM-11:35 AM,BEH S 115,QBQI,"KUO, W. H.",1048
66,SOC,3140,1,Lecture,3,Social Theory,"M,W,F",10:45 AM-11:35 AM,BEH S 114,,"MIELANTS, E.",1048
67,SOC,3140,2,Lecture,3,Social Theory,"T,H",10:45 AM-12:05 PM,BEH S 113,,"SHARDA, B. D.",1048
68,SOC,3140,70,Lecture,3,Social Theory,W,06:00 PM-08:45 PM,SANDY 123,,"SHARDA, B. D.",1048
72,SOC,3337,1,Lecture,3,Sociology Of Gender,"M,W,F",08:35 AM-09:25 AM,BEH S 110,DVBF,"GOODMAN, M. N.",1048
74,SOC,3337,2,Lecture,3,Sociology Of Gender,"M,W,F",12:55 PM-01:45 PM,BEH S 110,DVBF,"GOODMAN, M. N.",1048
77,SOC,3365,1,Lecture,3,Ethnic Minorities Amer,"M,W,F",12:55 PM-01:45 PM,BEH S 115,DVBF,"FU, V.",1048
79,SOC,3380,70,Lecture,3,Race/Ethncty/Cls/Gender,T,06:00 PM-08:45 PM,SANDY 119,DV,"TYLER, D.",1048
85,SOC,3436,1,Lecture,3,Global Social Structure,"T,H",12:25 PM-01:45 PM,BEH S 116,,"KENTOR, J. D.",1048
89,SOC,3438,1,Lecture,3,Soc of Marriage & Fam,"M,W,F",11:50 AM-12:40 PM,BEH S 112,,"KOSTUCHENKO, O. A.",1048
91,SOC,3438,2,Lecture,3,Soc of Marriage & Fam,"T,H",12:25 PM-01:45 PM,BEH S 102,,"KOSTUCHENKO, O. A.",1048
93,SOC,3450,1,Lecture,3,Population & Society,"T,H",07:30 AM-08:50 AM,BEH S 116,QBQI,"BEAN, L. L.",1048
94,SOC,3471,1,Lecture,3,Soc Of Health,"M,W,F",10:45 AM-11:35 AM,BEH S 116,,"UTZ, R. L.",1048
97,SOC,3473,10,Lecture,3,Social Epidemiology,H,06:00 PM-08:45 PM,BEH S 102,QBQI,"INKLEY, M.",1048
98,SOC,3560,1,Lecture,3,Deviant Beh/Soc Control,"T,H",09:10 AM-10:30 AM,BEH S 116,,"MARTINEZ, T. A.",1048
99,SOC,3560,10,Lecture,3,Deviant Beh/Soc Control,H,06:00 PM-08:45 PM,BEH S 110,,"ALLEN, T. D.",1048
101,SOC,3561,2,Lecture,3,Criminology,"T,H",10:45 AM-12:05 PM,BEH S 116,,"MELTON, H. C.",1048
103,SOC,3561,70,Lecture,3,Criminology,H,06:00 PM-08:45 PM,SANDY 119,,"HOSSAIN, I.",1048
106,SOC,3562,2,Lecture,3,Juvenile Delinquency,"T,H",12:25 PM-01:45 PM,BEH S 115,,"MARTINEZ, T. A.",1048
107,SOC,3563,10,Lecture,3,Policing in U.S. Society,W,06:00 PM-08:45 PM,BEH S 110,,"BENCH, L. L.",1048
109,SOC,3565,1,Lecture,3,Women and Crime,"T,H",02:00 PM-03:20 PM,BEH S 115,,"MELTON, H. C.",1048
113,SOC,3593,1,Independent Study,1.0 - 3.0,Criminology Internship,TBA,TBA,TBA,,"BENCH, L. L.",1048
114,SOC,3950,1,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
115,SOC,3952,1,Independent Study,1.0 - 3.0,Individual Internships,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
116,SOC,3965,10,Lecture,3,White Collar Crime,W,06:00 PM-08:45 PM,BEH S 114,,"HINES, M. E.",1048
118,SOC,5050,1,Lecture,3,Foundations Soc Theory,H,02:00 PM-05:00 PM,BEH S 420,,"SHARDA, B. D.",1048
122,SOC,6010,1,Lecture,1,Proseminar in Sociology,F,02:00 PM-02:50 PM,BEH S 420,,"KENTOR, J. D.",1048
123,SOC,6050,1,Lecture,3,Foundations Soc Theory,H,02:00 PM-05:00 PM,BEH S 420,,"SHARDA, B. D.",1048
129,SOC,6950,1,Independent Study,1.0 - 3.0,Indiv Research-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
130,SOC,6951,1,Independent Study,1.0 - 3.0,Dir Reading-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
131,SOC,6965,1,Seminar,3,Global Social Structure,"T,H",12:25 PM-01:45 PM,BEH S 116,,"KENTOR, J. D.",1048
133,SOC,6965,2,Seminar,3,City and Community Org,T,02:00 PM-05:00 PM,BEH S 420,,"TIMBERLAKE, M. F.",1048
134,SOC,6977,1,Thesis Research,1.0 - 9.0,Thesis Research-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
135,SOC,6988,1,Independent Study,3,Fac Consult-Masters,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
136,SOC,7130,1,Lecture,3,Statistics II,W,02:00 PM-05:00 PM,BEH S 109,,"KUO, W. H.",1048
139,SOC,7150,1,Independent Study,3,Research Internship,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
140,SOC,7950,1,Independent Study,1.0 - 3.0,Indiv Research-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
141,SOC,7951,1,Independent Study,1.0 - 3.0,Directed Reading-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
142,SOC,7977,1,Thesis Research,1.0 - 9.0,Dissert Research-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
143,SOC,7988,1,Independent Study,3,Fac Consultation-PhD,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
144,SOC,7999,1,Continuing Registration,0,Continuing Registration,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1048
2,SOC,338,10,Lecture,0,Race/Ethnicity/Cls/Gender,"T,H",02:00 PM-03:20 PM,BEH S 115,AOCE,"DOWNEY, D. J.",1054
4,SOC,343,70,Lecture,0,Soc of Marriage and Fam,M,06:00 PM-08:45 PM,SANDY 127,AOCE,"KOSTUCHENKO, O. A.",1054
6,SOC,350,70,Lecture,0,Deviant Beh/Soc Control,H,06:00 PM-08:30 PM,SANDY 119,AOCE,"TYLER, D.",1054
8,SOC,351,10,Lecture,0,Criminology,H,06:00 PM-08:45 PM,BEH S 102,AOCE,"HOSSAIN, I.",1054
10,SOC,354,10,Lecture,0,Criminal Courts & Corrections,W,06:00 PM-08:45 PM,SANDY 127,AOCE,"BENCH, L. L.",1054
12,SOC,396,10,Lecture,0,Special Topics,W,06:00 PM-08:45 PM,BEH S 110,AOCE,"HINES, M. E.",1054
14,SOC,1010,1,Lecture,3,Intro To Sociology,"M,W,F",08:35 AM-09:25 AM,S BEH AUD .,BF,"LUND, D. A.",1054
15,SOC,1010,2,Lecture,3,Intro To Sociology,"M,W,F",12:55 PM-01:45 PM,SW 134,BF,"PAGE, F. J.",1054
16,SOC,1010,3,Lecture,3,Intro To Sociology,"T,H",07:30 AM-08:50 AM,BEH S 116,BF,"RIGBY, B. D.",1054
17,SOC,1010,4,Lecture,3,Intro To Sociology,"M,W,F",07:30 AM-08:20 AM,BEH S 109,BF,"RIGBY, B. D.",1054
18,SOC,1010,10,Lecture,3,Intro To Sociology,H,06:00 PM-08:45 PM,SW 137,BF,"NORDMEYER, K. K.",1054
19,SOC,1010,20,Lecture,3,Intro To Sociology,H,06:00 PM-08:45 PM,BOUNTIFUL 201,BF,"KEARIN, T.",1054
20,SOC,1010,70,Lecture,3,Intro To Sociology,M,06:00 PM-08:45 PM,SANDY 123,BF,"RIGBY, B. D.",1054
21,SOC,1020,1,Lecture,3,Social Problems,"M,W,F",09:40 AM-10:30 AM,BEH S 114,BF,"SANDERSON, M. R.",1054
22,SOC,1020,2,Lecture,3,Social Problems,"T,H",12:25 PM-01:45 PM,BEH S 114,BF,"PAGE, F. J.",1054
23,SOC,1020,20,Lecture,3,Social Problems,T,06:00 PM-08:30 PM,BOUNTIFUL 102,BF,"PAGE, F. J.",1054
24,SOC,3020,1,Lecture,3,Social Psychology,"T,H",07:30 AM-08:50 AM,BEH S 110,,"WILLIGAN, J. D.",1054
27,SOC,3020,2,Lecture,3,Social Psychology,"T,H",10:45 AM-12:05 PM,BEH S 102,,"WILLIGAN, J. D.",1054
28,SOC,3020,70,Lecture,3,Social Psychology,W,06:10 PM-08:45 PM,SANDY 122,,"HOSSAIN, S.",1054
29,SOC,3030,1,Lecture,3,Social Structure,"M,W,F",09:40 AM-10:30 AM,BEH S 102,,"BRO, J. G.",1054
30,SOC,3030,2,Lecture,3,Social Structure,"T,H",12:25 PM-01:45 PM,BEH S 102,,"GOODMAN, M. N.",1054
31,SOC,3030,70,Lecture,3,Social Structure,T,06:00 PM-08:45 PM,SANDY 123,,"KOSTUCHENKO, O. A.",1054
32,SOC,3111,1,Lecture,3,Research Methods,"M,W,F",08:35 AM-09:25 AM,BEH S 116,,"UTZ, R. L.",1054
33,SOC,3111,2,Lecture,3,Research Methods,"T,H",10:45 AM-12:05 PM,BEH S 115,,"DOWNEY, D. J.",1054
34,SOC,3111,70,Lecture,3,Research Methods,H,06:00 PM-08:45 PM,SANDY 120,,"ALLEN, T. D.",1054
35,SOC,3112,1,Lecture,4,Social Statistics,"M,W,F",08:35 AM-09:25 AM,BEH S 113,QBQI,"KUO, W. H.",1054
37,SOC,3112,2,Lecture,4,Social Statistics,"T,H",09:10 AM-10:30 AM,BEH S 102,QBQI,"FU, V.",1054
39,SOC,3112,3,Lecture,4,Social Statistics,"M,W,F",10:45 AM-11:35 AM,BEH S 102,QBQI,"KUO, W. H.",1054
41,SOC,3112,20,Lecture,4,Social Statistics,W,06:00 PM-08:45 PM,BOUNTIFUL 301,QBQI,"LEELAVANICHKUL, S.",1054
43,SOC,3140,1,Lecture,3,Social Theory,"M,W,F",10:45 AM-11:35 AM,BEH S 114,,"MIELANTS, E.",1054
44,SOC,3140,2,Lecture,3,Social Theory,"T,H",09:10 AM-10:30 AM,BEH S 108,,"SHARDA, B. D.",1054
45,SOC,3140,70,Lecture,3,Social Theory,T,06:00 PM-08:45 PM,SANDY 127,,"SHARDA, B. D.",1054
46,SOC,3200,1,Field Work,4,Diversity Service Learning,H,02:00 PM-03:20 PM,BEH S 102,DV SL,"WILLIGAN, J. D.",1054
47,SOC,3334,1,Lecture,3,American Class System,"T,H",12:25 PM-01:45 PM,BEH S 107,,"SHARDA, B. D.",1054
50,SOC,3337,1,Lecture,3,Sociology Of Gender,"M,W,F",11:50 AM-12:40 PM,BEH S 102,DVBF,"GOODMAN, M. N.",1054
51,SOC,3337,20,Lecture,3,Sociology Of Gender,M,06:00 PM-08:45 PM,BOUNTIFUL 201,DVBF,"GOODMAN, M. N.",1054
52,SOC,3365,10,Lecture,3,Ethnic Minorities Amer,W,06:00 PM-08:45 PM,BEH S 116,DVBF,"TYLER, D.",1054
53,SOC,3380,1,Lecture,3,Race/Ethncty/Cls/Gender,"T,H",02:00 PM-03:20 PM,BEH S 115,DV,"DOWNEY, D. J.",1054
56,SOC,3438,1,Lecture,3,Soc of Marriage & Fam,"M,W,F",12:55 PM-01:45 PM,BEH S 115,,"KOSTUCHENKO, O. A.",1054
57,SOC,3438,70,Lecture,3,Soc of Marriage & Fam,M,06:00 PM-08:45 PM,SANDY 127,,"KOSTUCHENKO, O. A.",1054
59,SOC,3450,1,Lecture,3,Population & Society,"T,H",07:30 AM-08:50 AM,BEH S 115,QBQI,"BEAN, L. L.",1054
60,SOC,3471,1,Lecture,3,Soc Of Health,"M,W,F",12:55 PM-01:45 PM,BEH S 102,,"WEN, M.",1054
61,SOC,3473,1,Lecture,3,Social Epidemiology,T,06:00 PM-08:45 PM,BEH S 115,QBQI,"INKLEY, M.",1054
62,SOC,3560,70,Lecture,3,Deviant Beh/Soc Control,H,06:00 PM-08:30 PM,SANDY 119,,"TYLER, D.",1054
64,SOC,3561,1,Lecture,3,Criminology,"T,H",02:00 PM-05:00 PM,FAMB 205,,"MELTON, H. C.",1054
66,SOC,3561,10,Lecture,3,Criminology,H,06:00 PM-08:45 PM,BEH S 102,,"HOSSAIN, I.",1054
68,SOC,3562,10,Lecture,3,Juvenile Delinquency,T,06:00 PM-08:45 PM,SW 137,,"HOSSAIN, I.",1054
70,SOC,3564,70,Lecture,3,Criminal Courts & Corrections,W,06:00 PM-08:45 PM,SANDY 127,,"BENCH, L. L.",1054
72,SOC,3593,1,Practicum,1.0 - 3.0,Criminology Internship,TBA,TBA,TBA,,"BENCH, L. L.",1054
75,SOC,3950,1,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1054
76,SOC,3950,2,Independent Study,1.0 - 3.0,Individual Research,TBA,TBA,TBA,,"KENTOR, J. D.",1054
77,SOC,3951,1,Independent Study,1.0 - 3.0,Directed Reading,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1054
78,SOC,3952,1,Practicum,1.0 - 3.0,Individual Internships,TBA,TBA,TBA,,"TIMBERLAKE, M. F.",1054
79,SOC,3965,10,Special Topics,3,White Collar Crime,W,06:00 PM-08:45 PM,BEH S 110,,"HINES, M. E.",1054
81,SOC,4877,1,Independent Study,3,Senior Thesis,TBA,TBA,TBA,,"KENTOR, J. D.",1054
