"PreMajor","IMajor","FMajor","Masters","PhD","Prof","NM","total","MeanAge","Males","White","FT","Transfer","Resident","Foreign","MeanCredits","MeanTransCredit","MeanUCredit","MeanUGPA","MeanHSGPA","MeanTransGPA","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","Fresh","Soph","Jr","Sen","Grad","C1","C2","C3","C4","C5","HS1","HS2","HS3","HS4","HS5","T1","T2","T3","T4","T5","cnum","secnum","term","Dept"
"0","0","15","0","0","0","0","15","23.8","33%","67%","80%","27%","100%","0%","13.7","39.4","84.8","3.08","3.43","3.29","Sociology","Anthropology","Political Science","Psychology",NA,NA,NA,NA,NA,NA,"0%","0%","13%","87%","0%","PSYCH 3400 - Abnormal Behavior","SOC 3564 - Criminal Courts & Corrections","SOC 3140 - Social Theory","ESSF 1600 - Ballroom Dance Elem","FCS 5230 - Adolescent Development","BRIGHTON HIGH SCHOOL","HORIZONTE INSTRUCTIO","J M HANKS HIGH SCHOO","JUDGE MEMORIAL HIGH","MURRAY HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE",NA,NA,NA,3593,1,1054,"SOC"
"0","0","1","0","0","0","0","1","25.0","100%","100%","100%","100%","100%","0%","12.0","18.0","96.7","3.68","3.68","3.50","Sociology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","0%","100%","0%","ESSF 1291 - Tennis Intm","GERM 4900 - Special Topics","GERM 4990 - Capstone Course","SOC 3950 - Individual Research","SOC 4877 - Senior Thesis","0","0","0","0","0","SALT LAKE COMMUNITY COLLEGE",NA,NA,NA,NA,3950,2,1054,"SOC"
"11","4","24","0","0","0","0","39","23.9","49%","72%","85%","49%","92%","3%","13.4","46.5","57.2","2.89","3.32","3.01","Sociology","Economics","Psychology","Intmd Psychology","Spanish","Mass Communication","Undeclared","Business","Intmd Business","Education","3%","13%","31%","54%","0%","SOC 3111 - Research Methods","SOC 3561 - Criminology","WRTG 3400 - Professional Writing","SOC 3438 - Soc of Marriage & Fam","SOC 3112 - Social Statistics","OLYMPUS HIGH SCHOOL","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","FOOTHILL COLLEGE","GULF COAST COMMUNITY COLLEGE",3965,10,1054,"SOC"
"0","0","1","0","0","0","0","1","25.0","100%","100%","100%","100%","100%","0%","12.0","18.0","96.7","3.68","3.68","3.50","Sociology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","0%","100%","0%","ESSF 1291 - Tennis Intm","GERM 4900 - Special Topics","GERM 4990 - Capstone Course","SOC 3950 - Individual Research","SOC 4877 - Senior Thesis","0","0","0","0","0","SALT LAKE COMMUNITY COLLEGE",NA,NA,NA,NA,4877,1,1054,"SOC"
"114","14","102","0","0","0","1","231","21.0","56%","77%","86%","24%","90%","3%","12.7","30.1","37.3","2.88","3.49","3.24","Undeclared","Business","Nursing","Sociology","Intmd Business","Medicine","Education","Mechanical Engg","Art","Law","49%","32%","13%","6%","0%","PHIL 1000 - Intro: Survey of Philosophy","WRTG 2010 - Intermediate Writing","BUS 1050 - Foundations of Business","IS 1420 - Computer Essentials","MATH 1090 - Coll Alg Bus/Soc Sci","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","DAVIS HIGH SCHOOL","HIGHLAND HIGH SCHOOL","MURRAY HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY",1010,1,1058,"SOC"
"80","8","80","0","0","0","3","171","20.7","54%","85%","88%","23%","81%","4%","12.7","34.3","33.4","2.65","3.42","3.22","Undeclared","Business","Intmd Business","Sociology","Medicine","Psychology","Nursing","Education","Law","Exercise & Sport Sci","57%","23%","13%","6%","0%","BUS 1050 - Foundations of Business","WRTG 2010 - Intermediate Writing","MATH 1010 - Intrm Algebra","MATH 1090 - Coll Alg Bus/Soc Sci","HIST 1700 - American Civilization","DAVIS HIGH SCHOOL","OLYMPUS HIGH SCHOOL","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","LDS BUSINESS COLLEGE","SOUTHERN UTAH UNIVERSITY","WESTMINSTER COLLEGE OF SALT LAKE CITY",1010,2,1058,"SOC"
"25","6","26","0","0","0","0","57","21.9","46%","79%","86%","28%","91%","0%","13.0","41.5","39.8","2.99","3.63","3.29","Undeclared","Business","Intmd Business","Sociology","Political Science","Social Work","Education","Speech Communication","Dentistry","History","39%","18%","37%","7%","0%","BUS 1050 - Foundations of Business","WRTG 2010 - Intermediate Writing","MATH 1090 - Coll Alg Bus/Soc Sci","MUSC 2100 - Hist of Rock'n Roll","ECON 2010 - Princ Of Microeconomics","OLYMPUS HIGH SCHOOL","BRIGHTON HIGH SCHOOL","HILLCREST HIGH SCHOO","BOX ELDER HIGH SCHOO","EAST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH",1010,3,1058,"SOC"
"25","7","25","0","0","0","2","59","22.9","51%","80%","78%","41%","81%","5%","12.1","44.1","43.8","3.02","3.56","3.35","Undeclared","Business","Sociology","Intmd Business","Education","Social Work","Intmd Psychology","Dentistry","Chemical Engg","International Studies","29%","20%","41%","10%","0%","BUS 1050 - Foundations of Business","IS 1420 - Computer Essentials","SW 1010 - Soc Wk as a Profession","PHIL 1000 - Intro: Survey of Philosophy","HIST 1700 - American Civilization","COTTONWOOD HIGH SCHO","SKYLINE HIGH SCHOOL","FOREIGN HIGH SCHOOL","LAYTON HIGH SCHOOL","PROVO SENIOR HIGH SC","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","LDS BUSINESS COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY",1010,10,1058,"SOC"
"9","4","13","0","0","0","0","26","27.2","69%","100%","65%","46%","100%","0%","11.3","40.7","34.0","3.13","3.54","3.27","Undeclared","Business","Intmd Business","Education","Medicine","Japanese","International Studies","Anthropology","Pharmacy","Biology","19%","31%","42%","8%","0%","BUS 1050 - Foundations of Business","WRTG 3400 - Professional Writing","ART 1070 - NM Handbuild Ceramics","ANTH 1010 - Culture & Human Exper","SW 2300 - Soc. Welfare Institution","VIEWMONT HIGH SCHOOL","DAVIS HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","EVANSTON HIGH SCHOOL","FLAGSTAFF HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","LDS BUSINESS COLLEGE",1010,20,1058,"SOC"
"23","3","12","0","0","0","3","41","29.5","41%","85%","51%","56%","98%","2%","10.0","51.7","52.5","2.88","3.58","3.08","Sociology","Business","Political Science","Intmd Business","Education","Undeclared","House Bill","Architectural Studies","Communication Skills","Social Work","15%","17%","46%","22%","0%","BUS 1050 - Foundations of Business","IS 1420 - Computer Essentials","SOC 3111 - Research Methods","SOC 3438 - Soc of Marriage & Fam","SOC 3560 - Deviant Beh/Soc Control","HILLCREST HIGH SCHOO","ALTA HIGH SCHOOL","JORDAN HIGH SCHOOL","BRIGHTON HIGH SCHOOL","CIMARRON-MEMORIAL HI","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","SNOW COLLEGE",1010,70,1058,"SOC"
"15","4","20","0","0","0","0","39","20.4","51%","79%","95%","33%","87%","0%","13.5","29.2","41.0","3.17","3.38","3.18","Undeclared","Intmd Business","Sociology","Art","Business","Film Studies","Modern Dance","History","Theatre","Economics","41%","36%","10%","13%","0%","WRTG 2010 - Intermediate Writing","HIST 1700 - American Civilization","PSY 1010 - General Psychology","MATH 1010 - Intrm Algebra","PHIL 2600 - World Religions","EAST HIGH SCHOOL","BRIGHTON HIGH SCHOOL","OGDEN SENIOR HIGH SC","OLYMPUS HIGH SCHOOL","AMERICAN SCHOOL","SALT LAKE COMMUNITY COLLEGE","AMERICAN ACADEMY OF DRAMATIC ARTS WEST","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","COLLEGE OF CHARLESTON",1020,1,1058,"SOC"
"24","2","29","0","0","0","0","55","20.8","58%","84%","85%","22%","87%","2%","12.9","41.0","36.7","2.85","3.46","3.34","Undeclared","Business","English","Medicine","Art","Physics","Theatre","Intmd Business","Architectural Studies","Political Science","42%","35%","13%","11%","0%","BUS 1050 - Foundations of Business","HIST 1700 - American Civilization","IS 1420 - Computer Essentials","ARTH 2500 - Intro Art History","WRTG 2010 - Intermediate Writing","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","ALTA HIGH SCHOOL","COPPER HILLS HIGH SC","EAST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","NORTHERN ARIZONA UNIVERSITY","SOUTHERN UTAH UNIVERSITY",1020,2,1058,"SOC"
"10","0","18","0","0","0","1","29","23.1","59%","83%","83%","59%","97%","0%","13.3","49.3","49.0","2.90","3.42","3.33","Sociology","Economics","Psychology","Education","Biology","Architectural Studies","Undeclared","Political Science","Human Develop & Family Std","Mass Communication","10%","14%","38%","38%","0%","PSY 3400 - Abnormal Behavior","SOC 3140 - Social Theory","SOC 3112 - Social Statistics","PSY 3000 - Statistical Methods Psy","PSY 3010 - Research Methods Psych","COTTONWOOD HIGH SCHO","JORDAN HIGH SCHOOL","DAVIS HIGH SCHOOL","EL DORADO HIGH SCHOO","FREMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","GOLDEN WEST COLLEGE","UNIVERSITY OF PORTLAND",3020,1,1058,"SOC"
"22","3","33","0","0","0","0","58","22.8","38%","78%","83%","41%","90%","0%","13.0","40.7","57.6","2.79","3.44","3.14","Sociology","Undeclared","Psychology","Education","Political Science","Medicine","Intmd Psychology","Business","Biology","Exercise & Sport Sci","7%","19%","47%","28%","0%","SOC 3111 - Research Methods","SOC 3112 - Social Statistics","SOC 3561 - Criminology","SOC 3438 - Soc of Marriage & Fam","SOC 3140 - Social Theory","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","JORDAN HIGH SCHOOL","ROWLAND HALL-SAINT M","BELLEVUE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","DIXIE STATE COLLEGE","DIABLO VALLEY COLLEGE",3020,2,1058,"SOC"
"7","2","10","0","0","0","2","21","27.4","24%","90%","62%","62%","100%","0%","10.6","60.4","45.3","3.10","3.51","3.17","Sociology","Undeclared","Business","Mass Communication","Intmd Psychology","Degree Reached","Intmd Business","Medicine","Parks Recreat & Tourism","Speech Communication","10%","10%","33%","48%","0%","SOC 3380 - Race/Ethncty/Cls/Gender","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","PSY 3120 - Cognitive Psychology","SOC 3471 - Soc Of Health","VIEWMONT HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","CLEARFIELD HIGH SCHO","COPPER HILLS HIGH SC","DAVIS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","SAN FRANCISCO STATE UNIVERSITY","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE",NA,3020,20,1058,"SOC"
"5","2","25","0","0","0","0","32","22.9","53%","91%","94%","47%","100%","0%","13.5","57.8","55.2","2.84","3.44","3.13","Sociology","Political Science","Economics","Psychology","Undeclared","Intmd Psychology","Business","History","English","SS Behav Science & Health","3%","19%","44%","34%","0%","SOC 3565 - Women and Crime","SOC 3438 - Soc of Marriage & Fam","SOC 3111 - Research Methods","SOC 3140 - Social Theory","SOC 3337 - Sociology Of Gender","LONE PEAK HIGH SCHOO","SKYLINE HIGH SCHOOL","FREMONT HIGH SCHOOL","OLYMPUS HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","CHAPMAN UNIVERSITY","SAN DIEGO STATE UNIVERSITY","UTAH STATE UNIVERSITY",3030,1,1058,"SOC"
"13","0","35","0","0","0","0","48","24.1","42%","79%","85%","60%","94%","0%","12.8","55.4","54.5","3.00","3.39","3.13","Sociology","Mass Communication","Undeclared","SS Behav Science & Health","Political Science","Communication Skills","Social Work","Psychology","Speech Communication","Spanish","4%","13%","46%","38%","0%","SOC 3111 - Research Methods","SOC 3438 - Soc of Marriage & Fam","SOC 3471 - Soc Of Health","SOC 3020 - Social Psychology","SOC 3140 - Social Theory","GRANITE HIGH SCHOOL","TAYLORSVILLE HIGH SC","VIEWMONT HIGH SCHOOL","AMERICAN FALLS SR HI","BEN LOMOND HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","DIXIE STATE COLLEGE","EL CAMINO COLLEGE",3030,2,1058,"SOC"
"10","2","22","0","0","0","0","34","26.9","56%","74%","68%","65%","97%","0%","11.3","58.8","52.4","2.89","3.37","3.12","Sociology","Mass Communication","Intmd Psychology","Middle East Studies","Communication Skills","Geography","Psychology","Pharmacy","Economics","Film Studies","3%","9%","41%","47%","0%","SOC 3111 - Research Methods","SOC 3561 - Criminology","SOC 3560 - Deviant Beh/Soc Control","SOC 3562 - Juvenile Delinquency","SOC 3438 - Soc of Marriage & Fam","HILLCREST HIGH SCHOO","JORDAN HIGH SCHOOL","BRIGHTON HIGH SCHOOL","COPPER HILLS HIGH SC","EAST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","SNOW COLLEGE",NA,NA,3030,70,1058,"SOC"
"12","0","45","0","0","0","0","57","23.5","56%","61%","88%","56%","81%","2%","12.8","51.7","54.9","2.82","3.32","3.09","Sociology","SS Behav Science & Health","Political Science","Social Work","Undeclared","Medical Lab Science","Psychology","Pharmacy","Medicine","Business","2%","16%","44%","39%","0%","SOC 3140 - Social Theory","SOC 3030 - Social Structure","SOC 3561 - Criminology","SOC 3112 - Social Statistics","ATHL 1200 - Football-Men","KAHUKU HIGH SCHOOL","SKYLINE HIGH SCHOOL","BINGHAM HIGH SCHOOL","KEARNS HIGH SCHOOL","NORTHRIDGE HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","SNOW COLLEGE","UTAH STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY",3111,1,1058,"SOC"
"12","3","28","0","0","0","1","44","26.1","30%","89%","77%","55%","100%","0%","12.2","48.4","48.5","3.02","3.53","3.21","Sociology","SS Behav Science & Health","Psychology","Undeclared","Intmd Psychology","Communication Skills","Education","Intmd Business","Exercise & Sport Sci","Business","2%","16%","48%","34%","0%","SOC 3030 - Social Structure","SOC 3020 - Social Psychology","SOC 3438 - Soc of Marriage & Fam","SOC 3112 - Social Statistics","SOC 3471 - Soc Of Health","KEARNS HIGH SCHOOL","WOODS CROSS HIGH SCH","BEN LOMOND HIGH SCHO","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","MESA COMMUNITY COLLEGE","OKLAHOMA STATE UNIVERSITY MAIN CAMPUS",3111,2,1058,"SOC"
"18","2","19","0","0","0","0","39","28.6","44%","67%","49%","72%","100%","0%","10.3","64.2","56.7","2.91","3.23","2.96","Sociology","Undeclared","Mass Communication","Intmd Psychology","Middle East Studies","Political Science","Art","Biology","Pharmacy","Anthropology","5%","3%","38%","54%","0%","SOC 3030 - Social Structure","SOC 3561 - Criminology","SOC 3562 - Juvenile Delinquency","SOC 3560 - Deviant Beh/Soc Control","SOC 3020 - Social Psychology","JORDAN HIGH SCHOOL","OLYMPUS HIGH SCHOOL","EAST HIGH SCHOOL","GRANGER HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","INSTITUT DE FORMATION AUX TECH DE INFORM COMMUN","SAN FRANCISCO STATE UNIVERSITY","UTAH STATE UNIVERSITY",3111,70,1058,"SOC"
"6","0","35","0","0","0","0","41","25.3","56%","80%","76%","54%","88%","0%","13.3","49.0","65.4","2.96","3.24","3.05","Sociology","Political Science","SS Behav Science & Health","Mass Communication","Biology","Social Work","International Studies","Anthropology","Medicine","Nursing","0%","5%","34%","61%","0%","SOC 3111 - Research Methods","SOC 3565 - Women and Crime","ESSF 1145 - Bowling Elem","SOC 3140 - Social Theory","SOC 3965 - Special Topics","HIGHLAND HIGH SCHOOL","ALTA HIGH SCHOOL","CLARKFIELD HIGH SCHO","EAST CARBON HIGH SCH","FOUNTAIN VALLEY HIGH","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","GOLDEN WEST COLLEGE","NORTHWEST SHOALS COMMUNITY COLLEGE",3112,1,1058,"SOC"
"11","1","33","0","0","0","1","46","24.6","48%","70%","80%","46%","91%","2%","13.0","52.6","63.7","2.90","3.27","2.99","Sociology","Political Science","Undeclared","Business","SS Behav Science & Health","Environmental Studies","Biology","Anthropology","Education","Non Matriculated","0%","20%","30%","50%","0%","SOC 3111 - Research Methods","SOC 3438 - Soc of Marriage & Fam","SOC 3140 - Social Theory","SOC 3020 - Social Psychology","SOC 3560 - Deviant Beh/Soc Control","JORDAN HIGH SCHOOL","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","OLYMPUS HIGH SCHOOL","BINGHAM HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","COLLEGE OF SOUTHERN IDAHO","DAVIS AND ELKINS COLLEGE",3112,2,1058,"SOC"
"16","0","26","0","0","0","0","42","24.9","52%","81%","79%","57%","95%","0%","13.1","45.2","61.3","2.58","3.11","3.08","Sociology","Undeclared","SS Behav Science & Health","Business","Social Work","Nursing","Political Science","Education","Communication Skills","Psychology","0%","14%","45%","40%","0%","SOC 3020 - Social Psychology","SOC 3561 - Criminology","SOC 3337 - Sociology Of Gender","SOC 3030 - Social Structure","SOC 3563 - Policing in U.S. Society","COTTONWOOD HIGH SCHO","TAYLORSVILLE HIGH SC","ARROWHEAD HIGH SCHOO","BARTLESVILLE HIGH SC","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","DIXIE STATE COLLEGE","IDAHO STATE UNIVERSITY",3112,3,1058,"SOC"
"10","2","26","0","0","0","0","38","27.3","47%","71%","55%","55%","100%","0%","11.6","53.1","70.9","2.88","3.07","3.01","Sociology","Undeclared","SS Behav Science & Health","Intmd Psychology","Exercise & Sport Sci","Anthropology","Mass Communication","Urban Planning","Political Science","Economics","3%","13%","21%","63%","0%","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","SOC 3140 - Social Theory","ED PS 3960 - Special Topics","SOC 3563 - Policing in U.S. Society","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","COPPER HILLS HIGH SC","EAST HIGH SCHOOL","FREMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","LDS BUSINESS COLLEGE","SOUTHERN UTAH UNIVERSITY","WEBER STATE UNIVERSITY","WESTMINSTER COLLEGE OF SALT LAKE CITY",3112,10,1058,"SOC"
"12","3","39","0","0","0","1","55","23.4","47%","69%","84%","64%","87%","4%","12.9","52.8","46.2","2.77","3.47","3.01","Sociology","Undeclared","Intmd Psychology","Political Science","Social Work","Medical Lab Science","Art","SS Behav Science & Health","Civil Engg","Business","4%","25%","36%","35%","0%","SOC 3111 - Research Methods","SOC 3112 - Social Statistics","SOC 3337 - Sociology Of Gender","SOC 3561 - Criminology","SOC 3438 - Soc of Marriage & Fam","BINGHAM HIGH SCHOOL","HIGHLAND HIGH SCHOOL","SKYLINE HIGH SCHOOL","ANTIOCH HIGH SCHOOL","BEAR RIVER HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE",3140,1,1058,"SOC"
"5","1","38","0","0","0","0","44","25.4","39%","68%","82%","50%","84%","2%","12.7","55.9","67.9","2.86","3.11","3.10","Sociology","Psychology","Undeclared","Political Science","Intmd Psychology","Medicine","Law","International Studies","Education",NA,"0%","18%","30%","52%","0%","SOC 3030 - Social Structure","SOC 3020 - Social Psychology","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","SOC 3565 - Women and Crime","PARK CITY HIGH SCHOO","JUAN DIEGO CATHOLIC","TOOELE HIGH SCHOOL","ALTA HIGH SCHOOL","CAMELBACK HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","COFFEYVILLE COMMUNITY COLLEGE","COLLEGE OF SOUTHERN IDAHO","DIABLO VALLEY COLLEGE",3140,2,1058,"SOC"
"4","1","19","0","0","0","0","24","25.0","58%","88%","83%","67%","100%","0%","13.4","44.1","50.9","2.94","3.36","3.27","Sociology","Political Science","Psychology","Geography","Education","Civil Engg","Film Studies","Economics","Undeclared","Intmd Psychology","0%","13%","50%","38%","0%","SOC 3565 - Women and Crime","SOC 3140 - Social Theory","SOC 3563 - Policing in U.S. Society","FCS 3450 - Family Economic Issues","SOC 3438 - Soc of Marriage & Fam","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL","EAST HIGH SCHOOL","HILLCREST HIGH SCHOO","JORDAN HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","SNOW COLLEGE","COSUMNES RIVER COLLEGE","SOUTHERN UTAH UNIVERSITY",3334,1,1058,"SOC"
"23","1","27","0","0","0","0","52","24.1","54%","88%","69%","54%","94%","0%","12.3","65.9","47.3","3.04","3.64","3.25","Sociology","Undeclared","Mechanical Engg","Biology","Business","Nursing","Medicine","Physics","Political Science","Computer Science","10%","23%","33%","35%","0%","ME EN 4000 - Engineering Design I","SOC 3140 - Social Theory","SOC 3112 - Social Statistics","CHEM 2315 - Organic Chemistry Lab I","MATH 1010 - Intrm Algebra","HIGHLAND HIGH SCHOOL","TAYLORSVILLE HIGH SC","COTTONWOOD HIGH SCHO","JORDAN HIGH SCHOOL","SKYLINE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","SOUTHERN UTAH UNIVERSITY","THE JUILLIARD SCHOOL",3337,1,1058,"SOC"
"16","3","41","0","0","0","0","60","23.5","42%","82%","87%","52%","93%","2%","13.3","48.4","58.4","2.92","3.31","3.21","Sociology","Undeclared","SS Behav Science & Health","Psychology","Mass Communication","Medicine","Intmd Psychology","Music","Chemistry","Business","5%","18%","35%","42%","0%","SOC 3030 - Social Structure","SOC 3111 - Research Methods","SOC 3561 - Criminology","HIST 1700 - American Civilization","SOC 3140 - Social Theory","BRIGHTON HIGH SCHOOL","LAYTON HIGH SCHOOL","ALTA HIGH SCHOOL","AMERICAN FORK HIGH S","ROWLAND HALL-SAINT M","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","UTAH STATE UNIVERSITY","BOISE STATE UNIVERSITY",3337,2,1058,"SOC"
"17","4","51","0","0","0","0","72","24.1","43%","76%","89%","43%","94%","3%","13.4","45.3","63.0","3.02","3.44","3.20","Sociology","Undeclared","Psychology","Education","Business","Chemistry","History","Speech Communication","Intmd Mechanical Engg","Architectural Studies","6%","15%","39%","40%","0%","SOC 3471 - Soc Of Health","SOC 3140 - Social Theory","SOC 3965 - Special Topics","SOC 3560 - Deviant Beh/Soc Control","SOC 3438 - Soc of Marriage & Fam","BRIGHTON HIGH SCHOOL","HIGHLAND HIGH SCHOOL","HILLCREST HIGH SCHOO","ALTA HIGH SCHOOL","JUDGE MEMORIAL HIGH","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","CRAFTON HILLS COLLEGE",3365,1,1058,"SOC"
"9","0","18","0","0","0","0","27","28.7","44%","81%","59%","74%","100%","0%","10.7","67.5","63.5","3.03","3.28","3.03","Sociology","Undeclared","Business","Human Develop & Family Std","Medical Lab Science","Psychology","English","Mass Communication","Urban Planning","Biology","0%","0%","30%","70%","0%","SOC 3020 - Social Psychology","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","SOC 3965 - Special Topics","BIOL 2420 - Human Physiology","BOUNTIFUL HIGH SCHOO","COPPER HILLS HIGH SC","GRANTSVILLE HIGH SCH","ROWLAND HALL-SAINT M","VIEWMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","TYLER JUNIOR COLLEGE","UTAH VALLEY STATE COLLEGE","WESTERN WYOMING COMMUNITY COLLEGE",3380,20,1058,"SOC"
"8","2","27","0","0","0","1","38","24.1","61%","79%","95%","61%","79%","8%","13.7","48.5","55.7","3.09","3.22","3.13","International Studies","Sociology","Political Science","Economics","Intmd Business","Business","Undeclared","Psychology","Urban Planning","Degree Reached","5%","11%","34%","50%","0%","HIST 1510 - World Hist Since 1500","SOC 3111 - Research Methods","SOC 3140 - Social Theory","SOC 3020 - Social Psychology","SOC 3965 - Special Topics","BRIGHTON HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","EAST HIGH SCHOOL","FLORIDA HIGH SCHOOL","GRANGER HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","CENTRAL OREGON COMMUNITY COLLEGE","COLLEGE OF DU PAGE",3435,1,1058,"SOC"
"10","3","23","0","0","0","0","36","22.8","33%","81%","83%","42%","92%","6%","13.3","46.5","65.1","3.01","3.35","3.32","Sociology","Undeclared","Business","Psychology","Art","Intmd Psychology","Medicine","Computer Science","Intmd Business","Gender Studies","0%","36%","28%","36%","0%","SOC 3560 - Deviant Beh/Soc Control","SOC 3140 - Social Theory","SOC 3565 - Women and Crime","SOC 3030 - Social Structure","ESSF 1145 - Bowling Elem","JUDGE MEMORIAL HIGH","SKYLINE HIGH SCHOOL","COTTONWOOD HIGH SCHO","JUAN DIEGO CATHOLIC","VIEWMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","CHAPMAN UNIVERSITY","DIXIE STATE COLLEGE","FRONT RANGE COMMUNITY COLLEGE",3438,1,1058,"SOC"
